timestamp,status,location,image_path,ai_response
2026-03-31 17:03:28,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:03:32,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:03:36,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:03:40,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:03:44,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:03:48,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:03:52,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:03:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:04:00,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:04,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:08,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:04:12,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement present. The image shows a white camera icon with a slash, indicating no photography or restricted access."
2026-03-31 17:04:16,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present. The image shows a camera icon indicating photography, not a restricted border area."
2026-03-31 17:04:20,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement present."
2026-03-31 17:04:24,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:28,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:04:32,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:04:36,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:40,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:04:45,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:04:48,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:52,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:04:56,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:05:00,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:05:04,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:05:09,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement visible in the image."
2026-03-31 17:05:12,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:05:17,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:20,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:05:24,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement present."
2026-03-31 17:05:29,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:32,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:37,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:41,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:45,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:05:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:05:53,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:05:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:01,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:05,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:09,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:13,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement visible in the image."
2026-03-31 17:06:17,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:22,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:06:25,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present. The image shows a white camera icon with a slash, indicating no photography or restricted access."
2026-03-31 17:06:29,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:06:33,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:06:37,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:06:41,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:06:46,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:06:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:06:53,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:06:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:07:01,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:07:05,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:13:00,CLEAR,Sector Alpha – Border Gate 1,,NO. There is no human or suspicious activity in the image.
2026-03-31 17:13:03,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:07,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:13:11,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:13:15,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:19,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:13:23,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:27,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:31,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:35,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:13:39,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:13:43,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:13:47,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:25:39,CLEAR,Sector Alpha – Border Gate 1,,NO. There is no human or suspicious activity visible in the image.
2026-03-31 17:25:41,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:25:47,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:25:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:25:54,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:25:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:26:02,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:26:06,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:26:11,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:26:14,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:26:18,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:26:23,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:26:26,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:26:32,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:26:34,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:26:38,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:26:42,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:26:47,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:26:50,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:26:54,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:35:22,CLEAR,Sector Alpha – Border Gate 1,,NO. There is no human or suspicious activity in the image.
2026-03-31 17:35:25,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement present."
2026-03-31 17:35:29,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:35:33,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:35:37,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:35:41,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:35:45,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:35:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement present."
2026-03-31 17:35:53,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:35:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:01,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 17:36:05,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:10,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:36:13,CLEAR,Sector Alpha – Border Gate 1,,"NO. The image does not depict any person, weapon, or unusual movement that would indicate human or suspicious activity in a restricted border area."
2026-03-31 17:36:17,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:22,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:26,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:30,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:36:34,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:37,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no human, weapon, or unusual movement visible in the image."
2026-03-31 17:36:42,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:36:47,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image that would indicate a restricted border area."
2026-03-31 17:36:51,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:54,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:36:58,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:37:02,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:37:06,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:37:10,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image that would indicate a restricted border area."
2026-03-31 17:37:14,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image that would indicate a restricted border area."
2026-03-31 17:37:22,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:23,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:28,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:32,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:37:36,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:40,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:44,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:37:52,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:37:55,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:00,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:04,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:38:07,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:38:12,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:16,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:20,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:24,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:31,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 17:38:36,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:40,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 17:38:48,INTRUSION,Sector Alpha – Border Gate 1,detections\intrusion_20260331_173848.jpg,"YES. A person appears to be climbing over a metal fence with barbed wire at the top, near the “TRT WORLD” sign."
2026-03-31 17:38:56,INTRUSION,Sector Alpha – Border Gate 1,detections\intrusion_20260331_173856.jpg,"YES. A person is visible in the bottom right corner of the image, partially obscured by the phone’s hand. Their presence suggests human activity in a restricted border area."
2026-03-31 17:39:00,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:22:41,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:22:47,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:22:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:22:54,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 19:22:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:01,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 19:23:05,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:09,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 19:23:19,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:21,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 19:23:28,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 19:23:30,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:38,INTRUSION,Sector Alpha – Border Gate 1,detections\intrusion_20260331_192338.jpg,"YES. A person is visible near the fence, appearing to climb over it. This suggests human activity in a restricted border area."
2026-03-31 19:23:46,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:54,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 19:23:58,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:54:42,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:54:45,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:54:49,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 23:54:53,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 23:54:57,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:01,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement in the image."
2026-03-31 23:55:05,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 23:55:09,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
2026-03-31 23:55:13,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:17,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:22,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:25,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:30,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:34,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:37,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:46,INTRUSION,Sector Alpha – Border Gate 1,detections\intrusion_20260331_235546.jpg,"YES. A person appears to be standing near a wall with what looks like a metal fence or barrier behind them. There is also a vehicle visible in the image, which could be considered suspicious activity."
2026-03-31 23:55:50,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:53,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no person, weapon, or unusual movement visible in the image."
2026-03-31 23:55:58,CLEAR,Sector Alpha – Border Gate 1,,"NO. There is no visible person, weapon, or unusual movement in the image."
